run,population,behaviour,code
12,Elabik,17,customary
12,Elabik,18,customary
12,Elabik,19,absent
12,Elabik,20,absent
12,Elabik,21,absent
12,Elabik,22,absent
12,Elabik,23,absent
12,Elabik,24,customary
12,Elabik,25,absent
12,Elabik,26,habitual
12,Elabik,27,customary
12,Elabik,28,absent
12,Elabik,29,absent
12,Elabik,30,absent
12,Elabik,31,absent
12,Elabik,32,habitual
12,Elabik,33,habitual
12,Elabik,34,absent
12,Elabik,35,habitual
12,Elabik,36,customary
12,Elabik,37,customary
12,Elabik,38,absent
12,Elabik,39,absent
12,Elabik,40,customary
12,Elabik,41,customary
12,Elabik,42,customary
12,Elabik,43,customary
12,Elabik,44,customary
12,Elabik,45,present
12,Elabik,46,habitual
12,Elabik,47,customary
12,Elabik,48,absent
12,Elabik,49,customary
12,Elabik,50,absent
12,Elabik,51,customary
12,Elabik,52,present
12,Elabik,53,absent
12,Elabik,54,customary
12,Elabik,55,absent
12,Elabik,56,customary
12,Elabik,57,absent
12,Elabik,58,habitual
12,Elabik,59,absent
12,Elabik,60,absent
12,Elabik,61,customary
12,Elabik,62,customary
12,Elabik,63,absent
12,Elabik,64,customary
12,Ognodub,1,absent
12,Ognodub,2,habitual
12,Ognodub,3,habitual
12,Ognodub,4,absent
12,Ognodub,5,customary
12,Ognodub,6,customary
12,Ognodub,7,habitual
12,Ognodub,8,present
12,Ognodub,9,habitual
12,Ognodub,10,customary
12,Ognodub,11,present
12,Ognodub,12,absent
12,Ognodub,13,absent
12,Ognodub,14,customary
12,Ognodub,15,habitual
12,Ognodub,16,absent
12,Ognodub,17,customary
12,Ognodub,18,customary
12,Ognodub,19,absent
12,Ognodub,20,absent
12,Ognodub,21,absent
12,Ognodub,22,absent
12,Ognodub,23,absent
12,Ognodub,24,customary
12,Ognodub,25,present
12,Ognodub,26,absent
12,Ognodub,27,customary
12,Ognodub,28,present
12,Ognodub,29,absent
12,Ognodub,30,habitual
12,Ognodub,31,absent
12,Ognodub,32,absent
12,Ognodub,33,ecological explanation
12,Ognodub,34,absent
12,Ognodub,35,customary
12,Ognodub,36,customary
12,Ognodub,37,customary
12,Ognodub,38,absent
12,Ognodub,39,ecological explanation
12,Ognodub,40,customary
12,Ognodub,41,customary
12,Ognodub,42,customary
12,Ognodub,43,customary
12,Ognodub,44,customary
12,Ognodub,45,present
12,Ognodub,46,habitual
12,Ognodub,47,customary
12,Ognodub,48,ecological explanation
12,Ognodub,49,absent
12,Ognodub,50,ecological explanation
12,Ognodub,51,customary
12,Ognodub,52,absent
12,Ognodub,53,absent
12,Ognodub,54,customary
12,Ognodub,55,absent
12,Ognodub,56,customary
12,Ognodub,57,absent
12,Ognodub,58,absent
12,Ognodub,59,absent
12,Ognodub,60,absent
12,Ognodub,61,customary
12,Ognodub,62,customary
12,Ognodub,63,ecological explanation
12,Ognodub,64,customary
13,Uossob,1,customary
13,Uossob,2,absent
13,Uossob,3,absent
13,Uossob,4,absent
13,Uossob,5,absent
13,Uossob,6,absent
13,Uossob,7,customary
13,Uossob,8,customary
13,Uossob,9,absent
13,Uossob,10,present
13,Uossob,11,habitual
13,Uossob,12,customary
13,Uossob,13,absent
13,Uossob,14,absent
13,Uossob,15,customary
13,Uossob,16,absent
13,Uossob,17,absent
13,Uossob,18,absent
13,Uossob,19,absent
13,Uossob,20,absent
13,Uossob,21,absent
13,Uossob,22,absent
13,Uossob,23,customary
13,Uossob,24,customary
13,Uossob,25,absent
13,Uossob,26,absent
13,Uossob,27,absent
13,Uossob,28,absent
13,Uossob,29,present
13,Uossob,30,present
13,Uossob,31,customary
13,Uossob,32,absent
13,Uossob,33,ecological explanation
13,Uossob,34,ecological explanation
13,Uossob,35,customary
13,Uossob,36,absent
13,Uossob,37,ecological explanation
13,Uossob,38,absent
13,Uossob,39,habitual
13,Uossob,40,customary
13,Uossob,41,absent
13,Uossob,42,ecological explanation
13,Uossob,43,customary
13,Uossob,44,absent
13,Uossob,45,ecological explanation
13,Uossob,46,customary
13,Uossob,47,ecological explanation
13,Uossob,48,customary
13,Uossob,49,customary
13,Uossob,50,customary
13,Uossob,51,ecological explanation
13,Uossob,52,ecological explanation
13,Uossob,53,ecological explanation
13,Uossob,54,ecological explanation
13,Uossob,55,ecological explanation
13,Uossob,56,ecological explanation
13,Uossob,57,customary
13,Uossob,58,customary
13,Uossob,59,ecological explanation
13,Uossob,60,customary
13,Uossob,61,customary
13,Uossob,62,absent
13,Uossob,63,ecological explanation
13,Uossob,64,ecological explanation
13,Iat Forest,1,customary
13,Iat Forest,2,habitual
13,Iat Forest,3,absent
13,Iat Forest,4,habitual
13,Iat Forest,5,absent
13,Iat Forest,6,absent
13,Iat Forest,7,customary
13,Iat Forest,8,customary
13,Iat Forest,9,absent
13,Iat Forest,10,present
13,Iat Forest,11,habitual
13,Iat Forest,12,customary
13,Iat Forest,13,absent
13,Iat Forest,14,habitual
13,Iat Forest,15,customary
13,Iat Forest,16,habitual
13,Iat Forest,17,absent
13,Iat Forest,18,absent
13,Iat Forest,19,present
13,Iat Forest,20,absent
13,Iat Forest,21,absent
13,Iat Forest,22,absent
13,Iat Forest,23,customary
13,Iat Forest,24,customary
13,Iat Forest,25,present
13,Iat Forest,26,present
13,Iat Forest,27,absent
13,Iat Forest,28,absent
13,Iat Forest,29,present
13,Iat Forest,30,habitual
13,Iat Forest,31,customary
13,Iat Forest,32,absent
13,Iat Forest,33,absent
13,Iat Forest,34,absent
13,Iat Forest,35,customary
13,Iat Forest,36,absent
13,Iat Forest,37,present
13,Iat Forest,38,absent
13,Iat Forest,39,absent
13,Iat Forest,40,customary
13,Iat Forest,41,absent
13,Iat Forest,42,absent
13,Iat Forest,43,customary
13,Iat Forest,44,absent
13,Iat Forest,45,absent
13,Iat Forest,46,customary
13,Iat Forest,47,absent
13,Iat Forest,48,customary
13,Iat Forest,49,customary
13,Iat Forest,50,customary
13,Iat Forest,51,absent
13,Iat Forest,52,absent
13,Iat Forest,53,absent
13,Iat Forest,54,absent
13,Iat Forest,55,absent
13,Iat Forest,56,absent
13,Iat Forest,57,customary
13,Iat Forest,58,ecological explanation
13,Iat Forest,59,present
13,Iat Forest,60,customary
13,Iat Forest,61,customary
13,Iat Forest,62,ecological explanation
13,Iat Forest,63,absent
13,Iat Forest,64,absent
13,Ebmog,1,absent
13,Ebmog,2,absent
13,Ebmog,3,habitual
13,Ebmog,4,habitual
13,Ebmog,5,customary
13,Ebmog,6,absent
13,Ebmog,7,customary
13,Ebmog,8,absent
13,Ebmog,9,customary
13,Ebmog,10,habitual
13,Ebmog,11,customary
13,Ebmog,12,customary
13,Ebmog,13,absent
13,Ebmog,14,absent
13,Ebmog,15,customary
13,Ebmog,16,absent
13,Ebmog,17,absent
13,Ebmog,18,customary
13,Ebmog,19,customary
13,Ebmog,20,present
13,Ebmog,21,absent
13,Ebmog,22,absent
13,Ebmog,23,customary
13,Ebmog,24,absent
13,Ebmog,25,present
13,Ebmog,26,customary
13,Ebmog,27,absent
13,Ebmog,28,absent
13,Ebmog,29,habitual
13,Ebmog,30,habitual
13,Ebmog,31,absent
13,Ebmog,32,absent
13,Ebmog,33,customary
13,Ebmog,34,customary
13,Ebmog,35,present
13,Ebmog,36,absent
13,Ebmog,37,habitual
13,Ebmog,38,absent
13,Ebmog,39,absent
13,Ebmog,40,absent
13,Ebmog,41,absent
13,Ebmog,42,customary
13,Ebmog,43,absent
13,Ebmog,44,absent
13,Ebmog,45,absent
13,Ebmog,46,customary
13,Ebmog,47,absent
13,Ebmog,48,customary
13,Ebmog,49,habitual
13,Ebmog,50,absent
13,Ebmog,51,customary
13,Ebmog,52,customary
13,Ebmog,53,customary
13,Ebmog,54,customary
13,Ebmog,55,customary
13,Ebmog,56,customary
13,Ebmog,57,customary
13,Ebmog,58,customary
13,Ebmog,59,present
13,Ebmog,60,customary
13,Ebmog,61,absent
13,Ebmog,62,customary
13,Ebmog,63,absent
13,Ebmog,64,customary
13,Elaham,1,absent
13,Elaham,2,habitual
13,Elaham,3,habitual
13,Elaham,4,absent
13,Elaham,5,customary
13,Elaham,6,absent
13,Elaham,7,customary
13,Elaham,8,habitual
13,Elaham,9,customary
13,Elaham,10,absent
13,Elaham,11,customary
13,Elaham,12,customary
13,Elaham,13,absent
13,Elaham,14,absent
13,Elaham,15,customary
13,Elaham,16,absent
13,Elaham,17,absent
13,Elaham,18,customary
13,Elaham,19,customary
13,Elaham,20,habitual
13,Elaham,21,absent
13,Elaham,22,habitual
13,Elaham,23,customary
13,Elaham,24,absent
13,Elaham,25,absent
13,Elaham,26,absent
13,Elaham,27,absent
13,Elaham,28,absent
13,Elaham,29,present
13,Elaham,30,customary
13,Elaham,31,absent
13,Elaham,32,absent
13,Elaham,33,customary
13,Elaham,34,customary
13,Elaham,35,absent
13,Elaham,36,present
13,Elaham,37,customary
13,Elaham,38,absent
13,Elaham,39,absent
13,Elaham,40,habitual
13,Elaham,41,absent
13,Elaham,42,customary
13,Elaham,43,ecological explanation
13,Elaham,44,absent
13,Elaham,45,absent
13,Elaham,46,customary
13,Elaham,47,habitual
13,Elaham,48,customary
13,Elaham,49,habitual
13,Elaham,50,ecological explanation
13,Elaham,51,customary
13,Elaham,52,customary
13,Elaham,53,customary
13,Elaham,54,customary
13,Elaham,55,customary
13,Elaham,56,customary
13,Elaham,57,customary
13,Elaham,58,present
13,Elaham,59,absent
13,Elaham,60,customary
13,Elaham,61,absent
13,Elaham,62,customary
13,Elaham,63,absent
13,Elaham,64,customary
13,Elabik,1,present
13,Elabik,2,absent
13,Elabik,3,present
13,Elabik,4,habitual
13,Elabik,5,customary
13,Elabik,6,absent
13,Elabik,7,customary
13,Elabik,8,absent
13,Elabik,9,customary
13,Elabik,10,present
13,Elabik,11,habitual
13,Elabik,12,customary
13,Elabik,13,absent
13,Elabik,14,absent
13,Elabik,15,customary
13,Elabik,16,absent
13,Elabik,17,absent
13,Elabik,18,customary
13,Elabik,19,customary
13,Elabik,20,habitual
13,Elabik,21,absent
13,Elabik,22,present
13,Elabik,23,customary
13,Elabik,24,absent
13,Elabik,25,absent
13,Elabik,26,habitual
13,Elabik,27,absent
13,Elabik,28,absent
13,Elabik,29,absent
13,Elabik,30,customary
13,Elabik,31,absent
13,Elabik,32,absent
13,Elabik,33,customary
13,Elabik,34,customary
13,Elabik,35,absent
13,Elabik,36,absent
13,Elabik,37,habitual
13,Elabik,38,absent
13,Elabik,39,absent
13,Elabik,40,absent
13,Elabik,41,absent
13,Elabik,42,customary
13,Elabik,43,absent
13,Elabik,44,absent
13,Elabik,45,absent
13,Elabik,46,customary
13,Elabik,47,absent
13,Elabik,48,customary
13,Elabik,49,habitual
13,Elabik,50,absent
13,Elabik,51,customary
13,Elabik,52,customary
13,Elabik,53,customary
13,Elabik,54,customary
13,Elabik,55,customary
13,Elabik,56,habitual
13,Elabik,57,habitual
13,Elabik,58,customary
13,Elabik,59,habitual
13,Elabik,60,customary
13,Elabik,61,absent
13,Elabik,62,customary
13,Elabik,63,absent
13,Elabik,64,customary
13,Ognodub,1,absent
13,Ognodub,2,habitual
13,Ognodub,3,habitual
13,Ognodub,4,habitual
13,Ognodub,5,customary
13,Ognodub,6,absent
13,Ognodub,7,customary
13,Ognodub,8,absent
13,Ognodub,9,customary
13,Ognodub,10,absent
13,Ognodub,11,habitual
13,Ognodub,12,customary
13,Ognodub,13,absent
13,Ognodub,14,present
13,Ognodub,15,customary
13,Ognodub,16,present
13,Ognodub,17,habitual
13,Ognodub,18,customary
13,Ognodub,19,customary
13,Ognodub,20,absent
13,Ognodub,21,absent
13,Ognodub,22,absent
13,Ognodub,23,customary
13,Ognodub,24,absent
13,Ognodub,25,present
13,Ognodub,26,absent
13,Ognodub,27,absent
13,Ognodub,28,present
13,Ognodub,29,present
13,Ognodub,30,customary
13,Ognodub,31,absent
13,Ognodub,32,absent
13,Ognodub,33,customary
13,Ognodub,34,customary
13,Ognodub,35,ecological explanation
13,Ognodub,36,absent
13,Ognodub,37,absent
13,Ognodub,38,absent
13,Ognodub,39,present
13,Ognodub,40,ecological explanation
13,Ognodub,41,ecological explanation
13,Ognodub,42,customary
13,Ognodub,43,present
13,Ognodub,44,absent
13,Ognodub,45,present
13,Ognodub,46,ecological explanation
13,Ognodub,47,absent
13,Ognodub,48,ecological explanation
13,Ognodub,49,customary
13,Ognodub,50,absent
13,Ognodub,51,customary
13,Ognodub,52,customary
13,Ognodub,53,customary
13,Ognodub,54,habitual
13,Ognodub,55,customary
13,Ognodub,56,habitual
13,Ognodub,57,ecological explanation
13,Ognodub,58,customary
13,Ognodub,59,habitual
13,Ognodub,60,customary
13,Ognodub,61,ecological explanation
13,Ognodub,62,customary
13,Ognodub,63,absent
13,Ognodub,64,customary
14,Uossob,1,absent
14,Uossob,2,habitual
14,Uossob,3,habitual
14,Uossob,4,absent
14,Uossob,5,habitual
14,Uossob,6,present
14,Uossob,7,customary
14,Uossob,8,present
14,Uossob,9,habitual
14,Uossob,10,habitual
14,Uossob,11,absent
14,Uossob,12,habitual
14,Uossob,13,absent
14,Uossob,14,habitual
14,Uossob,15,customary
14,Uossob,16,customary
14,Uossob,17,absent
14,Uossob,18,customary
14,Uossob,19,present
14,Uossob,20,absent
14,Uossob,21,absent
14,Uossob,22,customary
14,Uossob,23,customary
14,Uossob,24,absent
14,Uossob,25,customary
14,Uossob,26,customary
14,Uossob,27,absent
14,Uossob,28,absent
14,Uossob,29,customary
14,Uossob,30,customary
14,Uossob,31,customary
14,Uossob,32,customary
14,Uossob,33,ecological explanation
14,Uossob,34,customary
14,Uossob,35,ecological explanation
14,Uossob,36,ecological explanation
14,Uossob,37,ecological explanation
14,Uossob,38,absent
14,Uossob,39,ecological explanation
14,Uossob,40,ecological explanation
14,Uossob,41,customary
14,Uossob,42,ecological explanation
14,Uossob,43,absent
14,Uossob,44,ecological explanation
14,Uossob,45,ecological explanation
14,Uossob,46,ecological explanation
14,Uossob,47,ecological explanation
14,Uossob,48,customary
14,Uossob,49,absent
14,Uossob,50,ecological explanation
14,Uossob,51,ecological explanation
14,Uossob,52,absent
14,Uossob,53,ecological explanation
14,Uossob,54,customary
14,Uossob,55,ecological explanation
14,Uossob,56,customary
14,Uossob,57,absent
14,Uossob,58,present
14,Uossob,59,ecological explanation
14,Uossob,60,customary
14,Uossob,61,ecological explanation
14,Uossob,62,customary
14,Uossob,63,ecological explanation
14,Uossob,64,ecological explanation
14,Iat Forest,1,absent
14,Iat Forest,2,habitual
14,Iat Forest,3,absent
14,Iat Forest,4,present
14,Iat Forest,5,present
14,Iat Forest,6,customary
14,Iat Forest,7,customary
14,Iat Forest,8,absent
14,Iat Forest,9,absent
14,Iat Forest,10,present
14,Iat Forest,11,absent
14,Iat Forest,12,habitual
14,Iat Forest,13,habitual
14,Iat Forest,14,habitual
14,Iat Forest,15,customary
14,Iat Forest,16,customary
14,Iat Forest,17,absent
14,Iat Forest,18,customary
14,Iat Forest,19,habitual
14,Iat Forest,20,absent
14,Iat Forest,21,absent
14,Iat Forest,22,customary
14,Iat Forest,23,customary
14,Iat Forest,24,absent
14,Iat Forest,25,customary
14,Iat Forest,26,customary
14,Iat Forest,27,present
14,Iat Forest,28,absent
14,Iat Forest,29,customary
14,Iat Forest,30,customary
14,Iat Forest,31,customary
14,Iat Forest,32,absent
14,Iat Forest,33,absent
14,Iat Forest,34,customary
14,Iat Forest,35,habitual
14,Iat Forest,36,customary
14,Iat Forest,37,customary
14,Iat Forest,38,present
14,Iat Forest,39,present
14,Iat Forest,40,absent
14,Iat Forest,41,customary
14,Iat Forest,42,habitual
14,Iat Forest,43,absent
14,Iat Forest,44,absent
14,Iat Forest,45,absent
14,Iat Forest,46,absent
14,Iat Forest,47,absent
14,Iat Forest,48,customary
14,Iat Forest,49,absent
14,Iat Forest,50,customary
14,Iat Forest,51,absent
14,Iat Forest,52,ecological explanation
14,Iat Forest,53,absent
14,Iat Forest,54,ecological explanation
14,Iat Forest,55,absent
14,Iat Forest,56,customary
14,Iat Forest,57,present
14,Iat Forest,58,ecological explanation
14,Iat Forest,59,absent
14,Iat Forest,60,customary
14,Iat Forest,61,absent
14,Iat Forest,62,customary
14,Iat Forest,63,absent
14,Iat Forest,64,customary
14,Ebmog,1,habitual
14,Ebmog,2,habitual
14,Ebmog,3,absent
14,Ebmog,4,absent
14,Ebmog,5,habitual
14,Ebmog,6,customary
14,Ebmog,7,customary
14,Ebmog,8,present
14,Ebmog,9,absent
14,Ebmog,10,habitual
14,Ebmog,11,absent
14,Ebmog,12,habitual
14,Ebmog,13,absent
14,Ebmog,14,habitual
14,Ebmog,15,habitual
14,Ebmog,16,customary
14,Ebmog,17,absent
14,Ebmog,18,customary
14,Ebmog,19,absent
14,Ebmog,20,customary
14,Ebmog,21,absent
14,Ebmog,22,absent
14,Ebmog,23,customary
14,Ebmog,24,habitual
14,Ebmog,25,customary
14,Ebmog,26,present
14,Ebmog,27,present
14,Ebmog,28,absent
14,Ebmog,29,customary
14,Ebmog,30,customary
14,Ebmog,31,customary
14,Ebmog,32,habitual
14,Ebmog,33,habitual
14,Ebmog,34,habitual
14,Ebmog,35,absent
14,Ebmog,36,customary
14,Ebmog,37,customary
14,Ebmog,38,customary
14,Ebmog,39,customary
14,Ebmog,40,absent
14,Ebmog,41,absent
14,Ebmog,42,customary
14,Ebmog,43,absent
14,Ebmog,44,customary
14,Ebmog,45,customary
14,Ebmog,46,absent
14,Ebmog,47,absent
14,Ebmog,48,absent
14,Ebmog,49,absent
14,Ebmog,50,customary
14,Ebmog,51,customary
14,Ebmog,52,customary
14,Ebmog,53,absent
14,Ebmog,54,absent
14,Ebmog,55,customary
14,Ebmog,56,habitual
14,Ebmog,57,absent
14,Ebmog,58,customary
14,Ebmog,59,customary
14,Ebmog,60,customary
14,Ebmog,61,customary
14,Ebmog,62,absent
14,Ebmog,63,customary
14,Ebmog,64,customary
14,Elaham,1,present
14,Elaham,2,habitual
14,Elaham,3,absent
14,Elaham,4,absent
14,Elaham,5,absent
14,Elaham,6,customary
14,Elaham,7,customary
14,Elaham,8,absent
14,Elaham,9,habitual
14,Elaham,10,habitual
14,Elaham,11,absent
14,Elaham,12,habitual
14,Elaham,13,habitual
14,Elaham,14,habitual
14,Elaham,15,customary
14,Elaham,16,habitual
14,Elaham,17,absent
14,Elaham,18,customary
14,Elaham,19,habitual
14,Elaham,20,habitual
14,Elaham,21,absent
14,Elaham,22,absent
14,Elaham,23,customary
14,Elaham,24,absent
14,Elaham,25,customary
14,Elaham,26,absent
14,Elaham,27,habitual
14,Elaham,28,absent
14,Elaham,29,customary
14,Elaham,30,customary
14,Elaham,31,customary
14,Elaham,32,habitual
14,Elaham,33,habitual
14,Elaham,34,absent
14,Elaham,35,absent
14,Elaham,36,customary
14,Elaham,37,customary
14,Elaham,38,customary
14,Elaham,39,customary
14,Elaham,40,absent
14,Elaham,41,ecological explanation
14,Elaham,42,customary
14,Elaham,43,absent
14,Elaham,44,customary
14,Elaham,45,customary
14,Elaham,46,habitual
14,Elaham,47,absent
14,Elaham,48,absent
14,Elaham,49,absent
14,Elaham,50,customary
14,Elaham,51,customary
14,Elaham,52,customary
14,Elaham,53,absent
14,Elaham,54,habitual
14,Elaham,55,customary
14,Elaham,56,customary
14,Elaham,57,absent
14,Elaham,58,habitual
14,Elaham,59,customary
14,Elaham,60,customary
14,Elaham,61,customary
14,Elaham,62,absent
14,Elaham,63,customary
14,Elaham,64,customary
14,Elabik,1,absent
14,Elabik,2,present
14,Elabik,3,present
14,Elabik,4,present
14,Elabik,5,present
14,Elabik,6,customary
14,Elabik,7,customary
14,Elabik,8,absent
14,Elabik,9,present
14,Elabik,10,absent
14,Elabik,11,habitual
14,Elabik,12,habitual
14,Elabik,13,absent
14,Elabik,14,absent
14,Elabik,15,customary
14,Elabik,16,habitual
14,Elabik,17,absent
14,Elabik,18,customary
14,Elabik,19,present
14,Elabik,20,customary
14,Elabik,21,absent
14,Elabik,22,absent
14,Elabik,23,customary
14,Elabik,24,absent
14,Elabik,25,customary
14,Elabik,26,absent
14,Elabik,27,absent
14,Elabik,28,absent
14,Elabik,29,customary
14,Elabik,30,customary
14,Elabik,31,customary
14,Elabik,32,habitual
14,Elabik,33,customary
14,Elabik,34,habitual
14,Elabik,35,absent
14,Elabik,36,customary
14,Elabik,37,customary
14,Elabik,38,customary
14,Elabik,39,customary
14,Elabik,40,absent
14,Elabik,41,absent
14,Elabik,42,customary
14,Elabik,43,absent
14,Elabik,44,customary
14,Elabik,45,customary
14,Elabik,46,absent
14,Elabik,47,absent
14,Elabik,48,absent
14,Elabik,49,absent
14,Elabik,50,customary
14,Elabik,51,customary
14,Elabik,52,customary
14,Elabik,53,absent
14,Elabik,54,absent
14,Elabik,55,customary
14,Elabik,56,absent
14,Elabik,57,absent
14,Elabik,58,customary
14,Elabik,59,customary
14,Elabik,60,customary
14,Elabik,61,customary
14,Elabik,62,absent
14,Elabik,63,customary
14,Elabik,64,customary
14,Ognodub,1,absent
14,Ognodub,2,absent
14,Ognodub,3,present
14,Ognodub,4,absent
14,Ognodub,5,habitual
14,Ognodub,6,customary
14,Ognodub,7,customary
14,Ognodub,8,absent
14,Ognodub,9,habitual
14,Ognodub,10,absent
14,Ognodub,11,habitual
14,Ognodub,12,absent
14,Ognodub,13,absent
14,Ognodub,14,habitual
14,Ognodub,15,customary
14,Ognodub,16,habitual
14,Ognodub,17,absent
14,Ognodub,18,customary
14,Ognodub,19,habitual
14,Ognodub,20,customary
14,Ognodub,21,absent
14,Ognodub,22,absent
14,Ognodub,23,customary
14,Ognodub,24,absent
14,Ognodub,25,customary
14,Ognodub,26,absent
14,Ognodub,27,absent
14,Ognodub,28,absent
14,Ognodub,29,customary
14,Ognodub,30,customary
14,Ognodub,31,customary
14,Ognodub,32,habitual
14,Ognodub,33,customary
14,Ognodub,34,ecological explanation
14,Ognodub,35,absent
14,Ognodub,36,customary
14,Ognodub,37,customary
14,Ognodub,38,ecological explanation
14,Ognodub,39,customary
14,Ognodub,40,absent
14,Ognodub,41,absent
14,Ognodub,42,customary
14,Ognodub,43,absent
14,Ognodub,44,customary
14,Ognodub,45,customary
14,Ognodub,46,absent
14,Ognodub,47,absent
14,Ognodub,48,present
14,Ognodub,49,ecological explanation
14,Ognodub,50,customary
14,Ognodub,51,customary
14,Ognodub,52,customary
14,Ognodub,53,absent
14,Ognodub,54,absent
14,Ognodub,55,customary
14,Ognodub,56,ecological explanation
14,Ognodub,57,absent
14,Ognodub,58,customary
14,Ognodub,59,customary
14,Ognodub,60,customary
